"","ARM.1","AFG.1","ALB.1","DZA.1","ATG.1","ARG.1","AUS.1","AUT.1","BHS.1","BHR.1","BRB.1","BGD.1","BMU.1","BTN.1","BOL.1","BWA.1","BRA.1","ARB.1","BLZ.1","SLB.1","BRN.1","BGR.1","MMR.1","BDI.1","CMR.1","CAN.1","CPV.1","CAF.1","LKA.1","TCD.1","CHL.1","CHN.1","COL.1","COM.1","COG.1","COK.1","CRI.1","CUB.1","CYP.1","AZE.1","BEN.1","DNK.1","DMA.1","DOM.1","BLR.1","ECU.1","EGY.1","SLV.1","GNQ.1","EST.1","FRO.1","FJI.1","FIN.1","FRA.1","PYF.1","DJI.1","GEO.1","GAB.1","GMB.1","DEU.1","BIH.1","GHA.1","KIR.1","GRC.1","GRL.1","GRD.1","GTM.1","GIN.1","GUY.1","HTI.1","HND.1","HKG.1","HUN.1","HRV.1","ISL.1","IND.1","IDN.1","IRN.1","IRQ.1","IRL.1","ISR.1","ITA.1","CIV.1","KAZ.1","JAM.1","JPN.1","JOR.1","KGZ.1","KEN.1","KHM.1","PRK.1","KOR.1","KWT.1","LVA.1","LAO.1","LBN.1","LSO.1","LBR.1","LBY.1","LTU.1","MAC.1","MDG.1","MWI.1","MYS.1","MDV.1","MLI.1","MLT.1","MRT.1","MUS.1","MEX.1","MNG.1","MAR.1","MOZ.1","MDA.1","NAM.1","NPL.1","NLD.1","ANT.1","NCL.1","MKD.1","VUT.1","NZL.1","NIC.1","NER.1","NGA.1","NOR.1","PAK.1","PAN.1","CZE.1","PNG.1","PRY.1","PER.1","PHL.1","POL.1","PRT.1","GNB.1","TLS.1","ERI.1","QAT.1","ZWE.1","ROU.1","RWA.1","RUS.1","KNA.1","LCA.1","VCT.1","STP.1","SAU.1","SEN.1","SYC.1","SLE.1","SVN.1","SVK.1","SGP.1","SOM.1","ZAF.1","ESP.1","SUR.1","TJK.1","SWZ.1","SWE.1","CHE.1","SYR.1","TKM.1","TWN.1","TZA.1","THA.1","TGO.1","TON.1","TTO.1","OMN.1","TUN.1","TUR.1","ARE.1","UGA.1","TUV.1","GBR.1","UKR.1","USA.1","BFA.1","URY.1","UZB.1","VEN.1","VNM.1","ETH.1","YEM.1","COD.1","ZMB.1","BEL.1","LUX.1","SRB.1","MNE.1","SDN.1","SSD.1","PSE.1","ARM.2","AFG.2","ALB.2","DZA.2","ATG.2","ARG.2","AUS.2","AUT.2","BHS.2","BHR.2","BRB.2","BGD.2","BMU.2","BTN.2","BOL.2","BWA.2","BRA.2","ARB.2","BLZ.2","SLB.2","BRN.2","BGR.2","MMR.2","BDI.2","CMR.2","CAN.2","CPV.2","CAF.2","LKA.2","TCD.2","CHL.2","CHN.2","COL.2","COM.2","COG.2","COK.2","CRI.2","CUB.2","CYP.2","AZE.2","BEN.2","DNK.2","DMA.2","DOM.2","BLR.2","ECU.2","EGY.2","SLV.2","GNQ.2","EST.2","FRO.2","FJI.2","FIN.2","FRA.2","PYF.2","DJI.2","GEO.2","GAB.2","GMB.2","DEU.2","BIH.2","GHA.2","KIR.2","GRC.2","GRL.2","GRD.2","GTM.2","GIN.2","GUY.2","HTI.2","HND.2","HKG.2","HUN.2","HRV.2","ISL.2","IND.2","IDN.2","IRN.2","IRQ.2","IRL.2","ISR.2","ITA.2","CIV.2","KAZ.2","JAM.2","JPN.2","JOR.2","KGZ.2","KEN.2","KHM.2","PRK.2","KOR.2","KWT.2","LVA.2","LAO.2","LBN.2","LSO.2","LBR.2","LBY.2","LTU.2","MAC.2","MDG.2","MWI.2","MYS.2","MDV.2","MLI.2","MLT.2","MRT.2","MUS.2","MEX.2","MNG.2","MAR.2","MOZ.2","MDA.2","NAM.2","NPL.2","NLD.2","ANT.2","NCL.2","MKD.2","VUT.2","NZL.2","NIC.2","NER.2","NGA.2","NOR.2","PAK.2","PAN.2","CZE.2","PNG.2","PRY.2","PER.2","PHL.2","POL.2","PRT.2","GNB.2","TLS.2","ERI.2","QAT.2","ZWE.2","ROU.2","RWA.2","RUS.2","KNA.2","LCA.2","VCT.2","STP.2","SAU.2","SEN.2","SYC.2","SLE.2","SVN.2","SVK.2","SGP.2","SOM.2","ZAF.2","ESP.2","SUR.2","TJK.2","SWZ.2","SWE.2","CHE.2","SYR.2","TKM.2","TWN.2","TZA.2","THA.2","TGO.2","TON.2","TTO.2","OMN.2","TUN.2","TUR.2","ARE.2","UGA.2","TUV.2","GBR.2","UKR.2","USA.2","BFA.2","URY.2","UZB.2","VEN.2","VNM.2","ETH.2","YEM.2","COD.2","ZMB.2","BEL.2","LUX.2","SRB.2","MNE.2","SDN.2","SSD.2","PSE.2"
"GRC",0,0,3241026666.66667,0,0,0,2946666.66666667,2373333.33333333,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,20470626666.6667,0,0,0,500773333.333333,0,0,0,0,0,17836666.6666667,2946666.66666667,0,0,0,0,0,11494576666.6667,64826666.6666667,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,27866666.6666667,270813333.333333,0,0,0,0,0,610723333.333333,0,215106666.666667,0,0,0,0,0,0,0,0,0,0,102053333.333333,0,0,0,0,0,229840000,0,0,10996893333.3333,0,39160000,0,0,1210000,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937360000,0,0,0,0,0,0,47466666.6666667,0,0,244453333.333333,0,0,5361226666.66667,0,0,0,0,0,0,0,0,485346666.666667,0,0,0,0,0,40346666.6666667,0,0,0,0,0,4694426666.66667,0,54266666.6666667,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,32040000,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,71200000,5933333.33333333,23706666.6666667,0,0,6632880000,504333333.333333,503146666.666667,0,0,0,0,0,0,0,0,0,0,0,23946666.6666667,1210000,0,0,0,0,0,3241026666.66667,0,0,0,2946666.66666667,2373333.33333333,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,20470626666.6667,0,0,0,500773333.333333,0,0,0,0,0,17836666.6666667,2946666.66666667,0,0,0,0,0,11494576666.6667,64826666.6666667,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,27866666.6666667,270813333.333333,0,0,0,0,0,610723333.333333,0,215106666.666667,0,0,0,0,0,0,0,0,0,0,102053333.333333,0,0,0,0,0,229840000,0,0,10996893333.3333,0,39160000,0,0,1210000,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937360000,0,0,0,0,0,0,47466666.6666667,0,0,244453333.333333,0,0,5361226666.66667,0,0,0,0,0,0,0,0,485346666.666667,0,0,0,0,0,40346666.6666667,0,0,0,0,0,4694426666.66667,0,54266666.6666667,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,32040000,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,71200000,5933333.33333333,23706666.6666667,0,0,6632880000,504333333.333333,503146666.666667,0,0,0,0,0,0,0,0,0,0,0,23946666.6666667,1210000,0,0,0
"GRL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GRD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GTM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,3531030000,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,84466666.6666667,0,0,0,1790780000,0,0,0,0,0,0,6050000,0,0,0,58143620000,0,0,0,0,0,2373333.33333333,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,1380123333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662100000,0,0,0,0,0,0,0,0,0,0,0,0,1694230000,0,0,0,0,703566666.666667,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,476320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,3531030000,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,84466666.6666667,0,0,0,1790780000,0,0,0,0,0,0,6050000,0,0,0,58143620000,0,0,0,0,0,2373333.33333333,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,1380123333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662100000,0,0,0,0,0,0,0,0,0,0,0,0,1694230000,0,0,0,0,703566666.666667,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,476320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GUY",0,0,0,0,0,0,0,0,0,0,4480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23146666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23146666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HND",0,0,0,0,0,11866666.6666667,0,0,0,0,0,0,0,0,0,0,21360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624906666.66667,0,0,0,212160000,0,0,0,0,0,0,354530000,0,0,0,3719826666.66667,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,8937060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407426666.66667,0,0,0,0,0,0,0,0,0,0,0,0,36584350000,0,0,0,0,122226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468326666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11866666.6666667,0,0,0,0,0,0,0,0,0,0,21360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624906666.66667,0,0,0,212160000,0,0,0,0,0,0,354530000,0,0,0,3719826666.66667,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,8937060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407426666.66667,0,0,0,0,0,0,0,0,0,0,0,0,36584350000,0,0,0,0,122226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468326666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HKG",0,0,0,0,0,0,153226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24043333.3333333,0,0,0,0,0,3462046666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523886666.66667,0,0,2.67e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78650000,0,9493333.33333333,0,0,0,0,0,0,0,0,0,7260000,0,163960000,0,0,0,0,627746666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24043333.3333333,0,0,0,0,0,3462046666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523886666.66667,0,0,2.67e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78650000,0,9493333.33333333,0,0,0,0,0,0,0,0,0,7260000,0,163960000,0,0,0,0,627746666.666667,0,0,0,0,0,0,0,0,0,0,0
"HUN",0,0,437880000,1185213333.33333,0,0,0,1949017760000,0,0,0,0,0,0,0,0,0,0,0,0,0,27285460000,0,0,2186470000,0,0,0,0,0,112733333.333333,0,0,0,14791040000,0,0,0,2404243333.33333,122226666.666667,508200000,647080000,0,0,4550866666.66667,0,0,0,0,92230000,0,0,0,76213260000,0,0,78320000,4364470000,0,1726999306666.67,11840813333.3333,0,0,102001636666.667,0,0,0,0,0,0,0,0,0,201958700000,0,0,0,11766826666.6667,23733333.3333333,12451786666.6667,0,4106230743333.33,0,409400000,0,0,0,22546666.6666667,0,0,0,0,0,395600000,0,3056406666.66667,0,0,0,713400000,0,0,0,5377666666.66667,0,330330000,0,0,0,0,4746666.66666667,229026666.666667,0,1706426666.66667,0,0,1.399592e+12,0,0,614230000,0,0,0,0,0,0,0,0,86894120000,0,0,0,0,147080886666.667,54308986666.6667,0,0,0,0,0,1787894080000,0,60555600000,0,0,0,0,5933333.33333333,127050000,0,0,265337180000,294970746666.667,2946666.66666667,0,47466666.6666667,74239140000,0,0,0,615346666.666667,31148153333.3333,0,0,0,0,454960000,0,0,0,0,0,43605910000,2805226666.66667,0,0,260340000,48853903333.3333,341760000,0,0,59333333.3333333,0,0,0,0,0,0,35646083333.3333,0,9094173333.33333,154266666.666667,0,0,0,0,0,437880000,1185213333.33333,0,0,0,1949017760000,0,0,0,0,0,0,0,0,0,0,0,0,0,27285460000,0,0,2186470000,0,0,0,0,0,112733333.333333,0,0,0,14791040000,0,0,0,2404243333.33333,122226666.666667,508200000,647080000,0,0,4550866666.66667,0,0,0,0,92230000,0,0,0,76213260000,0,0,78320000,4364470000,0,1726999306666.67,11840813333.3333,0,0,102001636666.667,0,0,0,0,0,0,0,0,0,201958700000,0,0,0,11766826666.6667,23733333.3333333,12451786666.6667,0,4106230743333.33,0,409400000,0,0,0,22546666.6666667,0,0,0,0,0,395600000,0,3056406666.66667,0,0,0,713400000,0,0,0,5377666666.66667,0,330330000,0,0,0,0,4746666.66666667,229026666.666667,0,1706426666.66667,0,0,1.399592e+12,0,0,614230000,0,0,0,0,0,0,0,0,86894120000,0,0,0,0,147080886666.667,54308986666.6667,0,0,0,0,0,1787894080000,0,60555600000,0,0,0,0,5933333.33333333,127050000,0,0,265337180000,294970746666.667,2946666.66666667,0,47466666.6666667,74239140000,0,0,0,615346666.666667,31148153333.3333,0,0,0,0,454960000,0,0,0,0,0,43605910000,2805226666.66667,0,0,260340000,48853903333.3333,341760000,0,0,59333333.3333333,0,0,0,0,0,0,35646083333.3333,0,9094173333.33333,154266666.666667,0,0,0
"HRV",0,0,10818840000,0,0,0,0,115955156666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,4454746666.66667,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,2697293333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673093333.33333,0,0,0,0,0,12101700000,120228090000,0,0,18360106666.6667,0,0,0,0,0,0,0,0,1517793333.33333,0,0,0,0,0,0,0,0,1067441006666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738e+10,0,0,0,0,0,0,0,38860960000,0,0,0,0,1186666.66666667,0,0,0,0,5890706666.66667,0,0,624186666.666667,0,0,0,0,30853333.3333333,0,0,0,6008093333.33333,0,0,0,0,0,202920000,0,0,0,0,0,82683353333.3333,0,0,0,0,0,0,0,0,0,0,205620580000,5171493333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6186093333.33333,22802986666.6667,3893453333.33333,0,0,0,0,365493333.333333,44770000,0,0,0,0,0,0,0,0,0,0,0,900486666.666667,6050000,0,0,0,0,0,10818840000,0,0,0,0,115955156666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,4454746666.66667,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,2697293333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4673093333.33333,0,0,0,0,0,12101700000,120228090000,0,0,18360106666.6667,0,0,0,0,0,0,0,0,1517793333.33333,0,0,0,0,0,0,0,0,1067441006666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738e+10,0,0,0,0,0,0,0,38860960000,0,0,0,0,1186666.66666667,0,0,0,0,5890706666.66667,0,0,624186666.666667,0,0,0,0,30853333.3333333,0,0,0,6008093333.33333,0,0,0,0,0,202920000,0,0,0,0,0,82683353333.3333,0,0,0,0,0,0,0,0,0,0,205620580000,5171493333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6186093333.33333,22802986666.6667,3893453333.33333,0,0,0,0,365493333.333333,44770000,0,0,0,0,0,0,0,0,0,0,0,900486666.666667,6050000,0,0,0
"ISL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
