"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14842740000,0,0
"Lithuania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599286666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56975863333.3333,0,0,38378080000,0,0,0,0,0,39786666.6666667,36481440000,0,0,0,1186666.66666667,0,0,10206386666.6667,3606666.66666667,0,0,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,12761413333.3333,0,2551333333.33333,1697280000,172516666.666667,0,0,0,16163333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440683333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95545676666.6667,12953493333.3333,0,0,0,0,0,0,0,0,12091386666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15966253333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0
"Luxembourg",0,0,0,0,0,0,0,0,0,1186666.66666667,11786666.6666667,0,2350950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37458693333.3333,0,0,17211413333.3333,0,0,0,0,0,0,0,0,0,0,3473266666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267023333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latvia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136720000,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,48362600000,0,0,11183146666.6667,0,0,0,0,0,125576666.666667,12803330000,0,0,0,37973333.3333333,0,0,42578786666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76709693333.3333,0,0,1249560000,0,7782160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780383333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45244133333.3333,1210000,0,0,0,0,0,0,0,0,1402720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0
"Macao SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",0,0,0,0,2373333.33333333,0,0,0,0,32853333.3333333,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,763486666.666667,0,0,0,1186666.66666667,0,0,0,0,62893333.3333333,0,0,0,0,0,0,0,0,2131733333.33333,0,0,0,0,1078560000,0,0,3177066666.66667,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95336453333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,14733333.3333333,0,0,0,0,0,145200000,0,0,0,0,0,0,0,0,32226666.6666667,4106666.66666667,0,0,811680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Moldova",0,0,0,0,5751773333.33333,0,0,0,0,0,0,0,0,0,0,0,759466666.666667,0,0,0,9055453333.33333,0,0,0,0,0,0,0,0,0,4816666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,140802746666.667,1210000,6050000,0,0,0,0,0,0,0,0,5032653333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195172276666.667,0,0,0,0,0,0,0,0,461613333.333333,0,59333333.3333333,1210000,0,0,0,7552226666.66667,206628333333.333,0,0,0,61706666.6666667,0,0,0,0,0,0,552986666.666667,0,79633640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722213333.33333,0,0,0,0,0,20760733333.3333,1210000,0,0,0,0,0,0,0,0,9463666666.66667,0,0,0,0,0,0,63545076666.6667,1464346666.66667,0,0,0,0,0,0,0,0,0,278866666.666667,0,0,0,0,0,0,0,0,25597586666.6667,0,0,0,0,0,0,0,0,0,117226053333.333,0,0,0,0,65266666.6666667,0,23490000,0,0,0,0,0,0,0,0,0
"Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728453333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9703680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29666666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301413333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico",0,0,0,0,6050000,18010000,0,0,463430000,35740000,0,0,5933333.33333333,0,0,0,7120000,0,1210000,0,0,1003433333.33333,0,509406666.666667,33146666.6666667,0,0,0,0,0,2591316666.66667,39873333.3333333,407596666.666667,3289990000,0,0,0,0,0,338866666.666667,0,0,22199533333.3333,55820000,0,638856666.666667,461240000,0,0,7120000,0,0,4411520000,0,0,297613333.333333,0,0,4840000,0,272933333.333333,0,0,1051453333.33333,0,0,0,0,0,0,0,0,0,46926736666.6667,0,1186666.66666667,59073273333.3333,0,0,26106666.6666667,0,0,0,0,0,0,3560000,32040000,0,0,2426666.66666667,0,693127253333.333,0,0,0,0,354023333.333333,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87101333333.3333,0,1.5486e+10,0,0,3560000,320360000,239510000,9680000,0,42350000,1941853333.33333,380920000,929076666.666667,6927760000,159720000,0,0,0,0,0,0,0,3630000,7120000,0,0,0,0,0,82280000,0,0,47957093333.3333,0,3560000,0,0,0,59290000,1210000,3560000,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,3560000,0,0,0,0,13053333.3333333,2420000,652746713333.333,0,0,2254819630000,0,0,0,1040885853333.33,22546666.6666667,251911533333.333
"The former Yugoslav Republic of Macedonia",0,2566970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,286430000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390666666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81696666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2486666.66666667,0,0,0,0,0,0,0,0,0
"Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,339386666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27293333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,16745053333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604733333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta",0,0,0,0,301290000,0,0,0,0,0,0,0,0,0,0,26620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330276666.66667,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27293333.3333333,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259584520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424826666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17433320000,0,0,0,0,0,0,0,0,0,0,0,0,0,8871520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294800000,0,0,0,0,0,0,0,0,6436480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70550000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6167106666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150320000,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280053333.333333,0,0,0,0,0,0,0,0,0,0,94933333.3333333,0,36709533333.3333
"Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,107131080000
"Malawi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496026666.666667,0,0,0,0,0,0,0,35600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006293333.33333,0,0,0,0,0,0,0,0,0,0,1.513e+09,135280000,3314360000
"Malaysia",0,0,0,0,1288800000,0,0,0,11008946666.6667,0,0,0,0,0,0,10680000,0,2377960000,0,0,0,0,0,0,0,0,483610000,0,0,0,2946666.66666667,0,0,0,122223333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32413333.3333333,186666.666666667,0,0,186666.666666667,38306666.6666667,0,0,2420000,0,0,0,0,0,0,212160000,8283733333.33333,0,0,0,0,6529326666.66667,2373333.33333333,0,13053333.3333333,0,0,0,0,0,0,0,0,0,0,465573333.333333,0,0,0,3341520000,0,0,0,291720000,0,1281800000,0,0,0,0,312346666.666667,0,0,0,280633333.333333,0,0,0,0,0,0,0,0,0,123233333.333333,0,0,0,0,0,0,0,35090000,0,380120000,132600000,0,52283333.3333333,0,0,7115650000,15730000,0,0,0,0,0,0,905910000,0,0,0,404866666.666667,0,0,170279040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269430000,0,0,0,0,11786666.6666667,0,0,0,695463333.333333,70720000,0,0,0,2426666.66666667,0,0,0,0,0,0,44770000,0,0
"Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42720000,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8313333.33333333,1186666.66666667,0
"New Caledonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35600000,0,0,0,8.9e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nigeria",0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,4840000,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320603333.333333,0,0,0,18150000,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,41886666.6666667,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564853333.333333,0,10813783333.3333,0,28480000,3630000,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116160000,0,0,0,0,0,0,2396666.66666667,0,0
"Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999173333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90533333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,32040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4511706666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150000,0,0,0,0,0,0,0,0,0
"Netherlands",113183333.333333,0,0,276200000,621720000,0,0,0,1186666.66666667,34658803333.3333,373333.333333333,0,1088497143333.33,0,0,156173333.333333,32486930000,373333.333333333,0,2420000,0,0,0,0,0,0,0,0,0,8840000,34413333.3333333,1285980000,3606666.66666667,9680000,0,0,0,0,0,0,0,0,0,0,0,318583333.333333,966645500000,0,0,47643200000,0,0,0,81070000,0,101605653333.333,140920000,17680000,1056523333.33333,0,124423436666.667,0,0,138838066666.667,70013333.3333333,5893333.33333333,23573333.3333333,0,0,0,1779546666.66667,0,0,0,0,638880000,0,28643333.3333333,0,6263786666.66667,31303333.3333333,3630000,38577556666.6667,2427622146666.67,0,20498243333.3333,1661170420000,79837766666.6667,0,1761760000,157300000,0,1186666.66666667,0,16940000,0,0,3936130000,11866666.6666667,0,3767940000,0,0,0,0,0,37686666.6666667,1611160000,14040000,0,0,0,0,0,0,0,38626666.6666667,259960000,0,0,0,0,0,96800000,0,3714800000,0,5893333.33333333,0,0,0,0,3606216666.66667,0,0,0,0,0,0,400510000,0,1860653333.33333,0,17911616666.6667,0,0,0,1680000,336393333.333333,767140000,0,66623333.3333333,0,0,7260000,0,0,0,0,14863333.3333333,0,0,250533333.333333,92213333.3333333,50983333.3333333,1835306666.66667,0,11786666.6666667,1186666.66666667,0,0,0,0,0,0,0,0,0,2946666.66666667,0,430760000,0,1186666.66666667,50820000,0,38595653333.3333,0,1186666.66666667,0,0,0,0,1186666.66666667,0,0
"Norway",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,18150000,0,20626666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47073333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nepal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114810000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79506666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
